n,dist,rho,sk,alpha_F
250,normal,0,0,42.23684083971995
250,normal,0,0,46.537955112129005
250,normal,0,0,43.94009917959662
250,normal,0,0,50.46908932115118
250,normal,0,0,47.27810711313411
250,normal,0,0,44.43790686683244
250,normal,0,0,41.290988851955184
250,normal,0,0,45.62668297436435
250,normal,0,0,44.86621980278706
250,normal,0,0,43.439034239512324
250,normal,0,0,41.62383771486958
250,normal,0,0,50.944645138267035
250,normal,0,0,40.68799662566354
250,normal,0,0,61.32218297574969
250,normal,0,0,57.390382639213925
250,normal,0,0,45.06309220298725
250,normal,0,0,49.51484157689191
250,normal,0,0,47.431991158408714
250,normal,0,0,49.84153848148933
250,normal,0,0,50.66905360078325
250,normal,0,0,58.11475331877979
250,normal,0,0,47.255429498122744
250,normal,0,0,46.80250797912871
250,normal,0,0,39.48314090255575
250,normal,0,0,51.009867824585946
250,normal,0,0,44.042452881891094
250,normal,0,0,40.33786304005121
250,normal,0,0,43.25625474760729
250,normal,0,0,54.14458698667999
250,normal,0,0,52.08487159850881
250,normal,0,0,47.555994308833654
250,normal,0,0,42.01398252775111
250,normal,0,0,35.178472723396624
